,text,target
342,@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...,0
343,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down ,0
344,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!,0
345,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah ",0
346,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week ,0
347,"@otakusecret my reaction too  whoa, didn't see that coming",0
348,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! ",0
349,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry ",0
350,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. ,0
351,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it ,0
352,New Testament Test at 9:30 am   ,0
353,@ScoutBuck tons no hay Troll? ahhhh ,0
354,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! ,0
355,"http://twitpic.com/2y2yi - I love you, Buck. ",0
356,last one!!! but still not done!!! ,0
357,homework.... ,0
358,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby ,0
359,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots ,0
360,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?,0
361,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and ",0
362,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!",0
363,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago,0
364,feeling down ,0
365,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke ,0
366,"@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart.",0
367, wonder if Jon lost the net,0
368,Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML,0
369,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock ,0
370,@Poohpot lmao im sorry poohpot i ate it all! ,0
371,Any chance  Softbelly (for @MTUB) isn't loud? ,0
372,Time to move my posterior  and lose some fat. My articulation are creaking so no more running  but Iï¿½m drool for some swimming,0
373,listening to nathan cry.... ,0
374,today sucked. I'm gonna die without chris and callum!  wahhh!,0
375,"STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... ",0
376,@ohsbrat30...I'm sorry. I'm feeling kinda yucky myself. 5am is going to come too quick ,0
377,is in love with scrappy and is missin him already ,0
378,wants to hear @seblefebvre 's song but myspace is messing with me ,0
379,Bad news was Dad has cancer and is dying   Good news new business started and  I am now a life coach practising holistic weight management,0
380,@duchess_rebecca Man... intervention is soo sad ,0
381,HELP! I need a new boyfriend... I'm stuck in a rut ,0
382,I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me ,0
383,Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax ,0
384,Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka,0
385,"@soillodge yes, it will be. it's only Monday ",0
386,i want the new GG episode already ,0
387,I miss watching Rocko's Modern Life. ,0
388,RIP Sandra....its so sad    how can someone do something like that??,0
389,Keeping my fingers crossed for my buddy    He is not feeling well.,0
390,Wait should I eat?? Or be skinny for vegas!! I'm hungry! ,0
391,"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... ",0
392,"@benackerman BTW my iPhone is acting funny, dying quickly and freezing and BS.  I'm not admitting anything, just sayin ",0
393,Sitting here wondering why &quot;ED&quot; still has such a strong hold on me ,0
394,@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!,0
395,"@carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! ",0
396,@Steve_Buscemi the weather in Canada is freezing ,0
397,twiggassssssss I been out of range all day  I'm back now and hopefully for good.,0
398,@danadearmond ,0
399,anyone who reads this pray for my Grandma. She's in pain ,0
400,"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  ",0
401,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe.",0
402,@johnnybeane hey! you just changed your default. ,0
403,Finally gave in and was bored enough to start this thing. I think the 140 is going to be a problem for me tho.  its like a myspace status.,0
404,"@ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work.",0
405,buttload of homework! ,0
406,needs another copy of visual studio 2008 ,0
407,"why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in",0
408,omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail ,0
409,"@robcthegeek Once upon a time Hundred Islands was the pride of Philippine tourism, but coral/clam/rare fish poaching did it in. Kinda sad ",0
410,"@Henkuyinepu yeah, apparently i have really bad taste ",0
411,@hummiemd I KNOW! I was really surprised since everyone recommends them on youtube.  I have to call them tomorrow and figure it all out.,0
412,Waiting at the airport for my ride while I get harassed by 2 men trying to sell me ugly hats.. Why me?!  I just want to sleep..,0
413,i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK,0
414,@celycarmo i'm sorry I don't understand your last comment ,0
415,@OfficialRandL when is the announcement? i stayed up late last night ,0
416,"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???",0
417,ITS NOT ENOUGH TO SAY THAT IMISS U ,0
418,This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS ,0
419,"@RandomlyNat Jeez, I was just trying to help  Haha.",0
420,@SupaMagg that happened to me saturday night. along with my glittery green lighter! ,0
421,trying to reduce the number of cigarettes in each day! ,0
422,yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to ,0
423,gotta do my cooking assignment  its too hard,0
424,"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never ",0
425,"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here",0
426,@mamasvan lol - nope! but i did have complete #camerafail ,0
427,@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!,0
428,My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!,0
429,@jillianfish tweet something damn it!  and hang out with me please? ,0
430,@anistorm ,0
431,"I'm SO behind in video games, and everything for that matter. I'm yesterday's news ",0
432,"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha",0
433,Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! ,0
434,http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. ,0
435,When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. ,0
436,@B_Barnett I did not really see that coming ,0
437,"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. ",0
438,it'll take 3 days for my sister to get her passport ,0
439,@nicolerichie OH MY YES!! i miss ,0
440,Uh oh... I think I am getting sick ,0
441,Good GOD they ruined my belly button!!!  ,0
442,Watching Who Framed Roger Rabbit. Makes me miss Toon Town. ,0
443,"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through ",0
444,running nose + spinning head = not a good combination for a meeting! ,0
445,@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence ,0
446,Nasty budget due and my iphone is being sent to Apple today. ,0
447,@Sofii_Noel thatï¿½s bad ,0
448,"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything",0
449,I'm so upset that I missed my chat and quiz online because my free internet has ceased ,0
450,can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! ,0
451,Car show season has started without me ,0
452,my throat is raw. ,0
453,@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real,0
454,@frago I hate you. I didn't need to see that. I need to call my therapist now. ,0
455,Twilight didn't come yesterday  fingers crossed for today,0
456,@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!,0
457,is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for ,0
458,"You know, I was thinking... I need money ",0
459,omg..its jst teusday ,0
460,@ddlovato @David_Henrie ummmmm i cant find it. ,0
461,Just heard that they found Sandra Cantu... She was only 8 yrs old ,0
462,@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...,0
463,@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that ,0
464,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! ",0
465,stuck at home ,0
466,@nomadicmatt mine is 1/10  how do you get it up?,0
467,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! ,0
468,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  ",0
469,"Heading to Altrincham, again! Out of hours install ",0
470,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx,0
471,@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!,0
472,@lauredhel  What happened?,0
473,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue ",0
474,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone",0
475,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?",0
476,@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. ,0
477,@margaretcho what happened to your show it was the hightlight of my life ,0
478,This is the best leather sofa in the world!  It's in the office though which means I'm still here working ,0
479,Still 3 more days until my Internet gets uncapped ,0
